Trudeau	May	Mulcair	Harper
122.771391	167.502671	101.479506	108.07953
122.256421	166.385378	101.440358	107.630549
121.956384	164.8754	101.268136	107.573833
121.472837	163.764005	101.186694	106.794895
120.995315	163.035889	100.884856	106.467992
120.525468	161.266026	100.855827	106.027447
119.906063	160.99998	100.375991	106.036308
119.179045	159.881164	100.323858	106.16901
117.697493	159.762261	99.049783	105.218855
116.751734	162.128377	98.769105	104.339437
115.079957	157.646582	97.472219	102.331359
114.199621	155.46028	97.783651	101.106951
111.734025	155.506919	100.558996	98.804546
109.548519	158.115244	100.670135	96.811759
107.135757	160.736281	101.802195	95.006176
115.840821	163.036125	102.172514	141.981667
116.345957	164.807293	104.293763	125.045798
111.49475	164.271492	105.451495	125.409999
111.13857	162.854326	107.895851	122.40722
109.940498	161.498976	109.881235	121.919162
109.426229	160.713968	114.353332	120.770836
105.434027	158.730623	115.480323	120.065656
104.370547	157.359316	117.754639	119.415246
94.911276	155.717338	117.968628	118.463502
94.221721	154.65755	115.660832	117.67253
126.446477	153.991101	109.401455	115.086882
126.332471	151.161228	97.977807	114.252497
120.00525	149.208213	101.409958	111.256656
118.890032	147.784881	109.100805	110.857149
115.005917	146.298815	109.084318	109.974615
114.994082	145.472966	109.704433	119.514132
110.102151	144.145038	109.776429	115.333983
104.173284	143.168095	110.091809	113.897327
103.372215	141.3545	110.212331	112.004837
104.746073	139.162545	110.401701	110.04341
104.592537	138.392579	110.782979	108.468696
103.224718	137.73958	111.037483	106.208888
103.072339	137.098697	111.708201	104.800973
103.967837	137.356016	111.800646	102.411536
104.698513	137.448001	112.954384	94.691462
108.594839	137.849273	113.606012	94.42087
107.942173	138.572721	114.927671	94.985641
110.319878	139.298593	116.896073	95.14527
109.598114	139.398852	118.135943	99.98517
109.303187	139.498722	119.848805	100.044552
109.93362	140.086888	120.778979	97.566542
110.27968	139.076076	121.667923	97.47395
111.328126	140.184732	122.304817	96.852772
111.386106	140.641763	122.802566	96.859139
111.295111	140.379543	123.44976	96.57199
111.235299	139.988924	123.746539	96.653073
110.706892	139.248428	123.895219	96.729023
110.016288	139.077791	123.779406	96.853759
108.968248	139.022679	123.350704	96.635039
108.666681	139.174548	123.259662	96.308492
108.481147	139.227361	123.264254	96.043951
107.29753	139.84948	123.36936	95.423802
106.693912	139.329878	123.167486	95.356134
106.212741	139.345507	122.828957	94.75463
106.169614	140.394978	122.36227	94.637096
106.164065	138.979693	121.7868	93.733723
106.175062	139.322894	121.388024	93.313834
105.800714	139.728358	120.012564	91.886728
105.735694	137.816156	118.95135	91.126351
104.792486	137.134026	116.720253	87.289986
104.659298	136.154579	115.323878	87.643354
101.485006	136.899904	113.200348	89.167387
101.014986	148.239922	111.140821	88.756131
96.763037	150.847713	109.511679	88.016369
95.985434	155.945901	107.327874	87.875748
93.29273	160.18563	106.9118	87.798155
93.392501	169.307561	105.837053	88.324434
95.941011	177.067531	105.505867	88.353036
96.021591	177.867458	103.700468	86.703636
96.390905	181.006324	102.740142	86.166017
96.362973	184.410656	101.60749	85.347638
95.788372	184.802729	101.467684	84.123066
95.627723	185.881639	100.948085	83.400148
94.841504	187.398427	100.835729	82.348763
94.772787	188.385913	100.099292	82.045032
94.18716	189.263204	99.97867	81.535973
94.167167	189.872708	100.008643	81.180095
94.04302	190.410478	100.019664	80.521683
94.956207	191.297254	100.79509	80.083376
95.166354	192.37872	100.675353	91.704105
95.823514	193.75348	96.910804	91.838013
96.205604	195.358276	96.868064	91.956259
95.335551	197.968073	97.131494	92.320325
95.368374	200.471868	97.161228	91.763258
94.435116	202.042618	97.194146	91.908135
92.723012	202.573038	96.693415	91.139818
91.423186	202.441412	111.31886	90.443786
89.418364	202.078338	110.239563	90.230013
86.139084	201.262976	104.883145	87.707869
85.98928	200.348373	103.461001	87.027919
83.546471	198.899912	100.706094	84.952532
83.062625	197.358713	99.974864	84.61739
78.252297	196.313681	97.02171	83.082066
77.950862	193.73356	96.049742	82.745335
78.019255	190.363675	91.841983	80.851905
104.999245	187.389831	89.26099	79.984514
104.916342	185.009074	88.975798	102.093639
105.35904	182.576014	87.810208	102.069463
105.325008	179.911179	86.146242	102.143849
105.753879	178.628018	85.431539	102.149138
105.756537	177.172355	84.965176	85.444272
106.024196	175.096485	107.172087	88.053225
106.05876	172.667324	108.492336	90.573558
105.970808	170.579177	105.225533	88.199067
106.038059	168.625941	104.761947	87.735923
106.338016	166.579635	104.011906	87.035064
106.401938	164.845576	103.5734	87.328063
107.953552	162.670461	103.442361	85.579452
107.902665	160.559572	103.150226	85.14265
108.524883	158.188474	103.137562	84.559198
108.759264	156.899	102.826085	84.627305
111.919551	155.389561	102.570836	84.631234
111.432451	154.400047	102.305041	84.65814
112.001382	154.51763	101.979143	84.637131
108.978443	155.25675	101.535128	84.758848
109.23702	155.916775	100.878282	84.731361
107.909921	157.177267	99.950839	84.723328
107.741667	157.922342	99.448922	85.025137
110.043532	158.312576	98.557458	85.059243
111.494813	158.385281	98.133287	85.09566
112.788905	158.539999	97.211316	84.965074
117.747355	158.743424	96.671578	84.300795
118.766071	159.059354	95.886723	84.074266
124.087098	159.454577	95.470649	82.92779
127.47562	159.226752	93.547319	82.019051
128.641883	158.730081	93.136008	80.982548
130.914559	158.276692	92.915168	80.107842
132.442183	160.74215	92.989169	78.382189
133.340744	161.357209	93.150257	75.310987
134.829437	171.172809	94.136544	90.242257
135.801031	173.62951	94.506962	90.319825
136.376434	180.703309	95.803235	89.952853
136.769376	183.249946	97.133032	84.836074
136.872335	183.601767	99.032911	82.425577
137.007485	183.860876	100.273241	81.380234
137.474902	184.806626	104.561867	80.56871
138.339816	186.234402	104.989534	77.628111
139.00789	187.152946	108.77996	76.671619
139.684108	188.527785	110.067263	74.285545
140.869031	190.341145	112.681537	73.280836
142.05743	191.940433	113.957948	72.529525
142.72328	194.406338	112.224773	88.258949
143.756797	196.719967	134.622246	87.6387
144.420301	201.144399	134.30383	87.340518
144.928552	205.351127	104.045288	87.291174
145.08796	211.525169	103.944934	86.89308
145.311047	220.64172	103.020283	86.601837
145.232796	227.185903	102.606207	87.333651
145.132479	235.317401	100.906102	87.812718
144.852481	241.338293	100.414887	88.947862
143.087007	247.651547	98.090085	89.407703
141.605528	251.679382	97.206367	89.362273
139.095193	258.639523	94.443137	77.92622
133.706279	263.389072	93.528046	78.214093
133.69041	270.519697	92.279534	78.032038
144.093234	276.382088	92.234961	73.859897
148.810335	285.686117	91.806261	73.040865
144.979659	293.724994	91.745781	72.258024
142.795833	154.664598	92.365304	70.254764
142.233119	157.438229	92.953727	69.262387
138.602844	160.410266	93.876452	68.05799
134.135204	162.230643	95.492561	65.90058
131.633953	164.127207	95.966534	65.728252
129.412641	167.633284	96.45814	66.516537
126.348104	169.304066	96.754228	71.344428
124.642054	170.791849	96.272309	71.005611
123.200484	171.085646	96.222571	70.771112
121.013209	170.869481	94.766931	81.723322
116.961486	170.430792	94.362587	84.005243
116.707776	167.929109	92.320767	84.555094
142.37816	164.47996	91.181307	86.966882
144.475003	160.332721	89.087427	87.103397
145.648345	156.15328	88.422768	87.948009
146.858565	152.453738	150.433093	89.992388
147.920398	149.845886	148.143957	91.076834
148.483977	294.961131	146.956694	95.082284
148.57996	289.644358	143.502939	95.39701
148.301648	281.575262	139.062236	99.649885
147.338125	275.291069	137.884439	99.742933
145.531985	269.790763	136.582506	103.35631
143.72175	261.473604	135.254605	103.335027
141.426098	254.180276	134.520683	107.493201
135.053329	248.283631	134.166963	107.451253
134.673979	241.601891	132.633618	106.922072
153.388997	220.183857	131.582307	107.44107
152.74022	200.072086	130.692351	109.531212
151.772565	197.509156	129.977457	109.705846
151.754361	180.919639	125.615261	111.014395
150.940462	180.087377	124.986121	111.178934
149.774639	175.937637	116.366124	111.609944
148.704828	171.721525	116.143571	112.024851
147.75445	172.105464	76.242608	112.473226
145.16317	224.35365	76.224745	113.315046
142.224583	223.293016	75.909985	116.171736
140.252527	218.611711	74.404272	117.479421
138.398234	216.921234	72.077644	118.901419
135.249038	214.542788	71.639657	119.706275
134.350693	212.426886	70.541511	120.70832
133.602382	211.787867	69.996032	123.774663
130.362161	211.1748	72.252952	124.357832
61.567641	210.864862	73.780859	123.585598
61.596539	209.974265	75.003991	123.351373
61.54223	208.509365	76.800314	122.98344
64.750824	207.373385	78.187495	122.717
65.293898	206.265542	80.081218	122.485428
66.076479	205.483595	80.54676	122.061178
66.10637	204.957851	81.983378	121.479103
132.506649	204.465733	82.674294	119.790188
132.392879	204.035034	82.962186	118.449799
131.862986	204.059184	83.055436	116.665545
131.870131	204.217772	82.882457	113.437168
128.47582	204.238964	82.254398	109.136288
127.581408	204.418111	81.623154	105.167786
126.780547	204.577946	80.46694	103.717935
124.592432	204.657733	79.952144	105.788663
121.860985	204.700454	80.228315	105.528275
119.809147	204.332893	111.560089	103.358257
116.851017	203.513473	112.062338	102.868733
114.344451	202.319555	112.410023	100.027608
140.691344	200.383849	112.747516	100.051025
141.330962	198.13633	112.911608	97.548699
137.687114	196.064629	111.20673	97.577848
134.488121	193.855088	110.754067	97.543204
132.561934	191.332424	109.358197	97.552317
130.200872	188.180381	109.029422	97.558207
128.759896	185.471633	107.989555	97.584882
128.144639	182.880483	107.681663	97.927448
127.174314	179.773344	106.277684	97.976553
126.355257	176.734404	105.797376	98.776151
125.478896	174.330897	104.854197	98.833031
124.679151	172.378312	104.740724	100.524954
123.970559	170.133646	104.549209	100.57964
123.615631	166.890784	104.678748	101.456167
123.526514	163.909902	104.829508	101.47858
123.494196	166.07553	105.044625	101.973096
123.776772	167.272138	105.269811	102.005906
123.76205	167.79062	105.69969	102.94634
123.866843	167.073061	105.817993	102.869808
124.21793	166.929091	106.098556	104.064648
124.177612	165.544068	106.191015	104.006096
124.603462	165.619595	106.370896	105.150945
125.067816	165.821873	106.411484	106.316132
125.273888	166.370943	107.147329	106.478029
125.70123	175.852194	107.166178	106.183093
125.766634	182.387491	108.01211	106.002001
125.765671	181.742871	108.146724	105.342663
125.94077	180.464625	108.736128	104.231984
125.958803	184.011284	108.909023	103.255782
126.235337	183.232896	109.24313	103.130122
126.731735	183.462071	109.313801	101.964985
126.969277	182.47989	109.268346	101.84524
127.335577	182.718133	108.912084	101.056965
127.231775	182.153527	108.744951	100.756542
126.291085	181.667752	107.728948	99.791251
125.502736	181.540317	107.725857	99.486916
122.904581	179.947185	107.126675	98.136115
121.779159	177.496835	107.068498	96.908328
118.209692	174.887327	106.02567	92.376882
125.330302	173.431049	105.696534	88.753824
127.23649	171.447551	103.647214	114.799297
129.189068	169.541761	103.402186	114.763582
129.448874	167.447862	100.427692	114.566379
129.275864	165.691466	99.628069	114.353675
128.737596	163.724565	96.149685	114.337025
128.270471	161.744009	95.061471	114.112673
127.460898	159.388585	94.304578	114.476594
126.532938	158.375659	94.228879	114.502785
125.768153	156.552986	97.123028	112.434739
124.600162	155.030674	98.062388	113.096816
123.852738	153.934062	100.580941	115.075401
123.627019	153.417495	102.586628	115.818758
123.204717	153.111232	106.456487	116.923273
122.816608	152.843452	106.930058	117.048444
120.367895	152.450222	110.533393	117.304912
119.74386	152.042123	110.956452	117.810237
120.023416	151.79297	113.739887	117.99006
121.159861	149.730758	115.076627	118.041835
123.414726	148.89331	115.218223	117.557503
123.305195	253.389832	115.723616	116.634306
123.067024	245.654812	115.686912	114.337591
122.761361	240.263765	112.641788	113.223042
122.572037	238.513091	112.126391	115.28419
122.287325	238.27222	111.499518	109.222762
121.278284	237.023916	111.263134	109.112979
120.806357	236.020182	110.21223	108.497095
119.141936	234.78112	109.189919	108.375549
118.195548	233.284526	108.320939	106.334908
116.896573	233.326566	106.681342	106.299066
115.048373	233.545633	105.872502	106.823728
111.508561	234.063016	103.154586	106.89838
124.979732	234.615783	103.136048	107.416577
125.459825	234.93487	101.529616	107.413204
120.485783	235.29093	100.720003	105.119099
118.495165	235.362139	97.088344	105.197833
114.851481	235.207983	97.143322	103.38549
114.035686	234.760216	92.366847	103.044319
112.744261	234.014493	92.483449	102.811755
112.326256	233.080187	90.757921	102.383519
111.119807	231.937288	93.085404	101.713259
110.221514	230.862839	97.533575	101.196351
109.521247	229.800216	98.283644	101.063361
109.225769	228.513144	99.398029	98.722647
109.048742	227.10877	99.907861	96.148195
108.731886	225.193244	101.26171	92.039493
108.653471	222.538184	102.094729	88.85877
108.92761	219.487298	103.552145	87.447441
108.869246	215.794836	104.462157	84.872502
108.51142	212.359165	105.251793	84.498873
108.244362	208.538558	106.313083	80.148351
106.508014	203.757705	110.862309	80.095278
106.039888	197.878008	111.968307	80.423325
103.983339	192.070755	111.351215	84.391098
101.315426	185.195148	112.315357	85.073559
95.64461	179.713461	112.726051	89.48379
94.562762	174.955897	113.652906	91.160347
134.925771	171.272899	114.258537	92.804896
127.361817	166.069501	114.780106	95.120134
126.455043	153.996714	114.938126	96.059639
125.811392	147.18241	115.739391	99.885408
125.686439	143.733474	116.241892	100.344608
123.84664	64.55735	117.206436	103.306244
121.820159	64.768417	117.543574	103.64948
120.975435	63.470078	118.095057	104.575792
120.264375	62.504116	118.508954	104.49219
120.121182	62.429128	118.814908	104.173945
119.503503	62.494554	119.139732	103.878549
119.082329	62.958192	119.247377	70.933878
118.906992	62.758526	119.438903	70.94587
118.633065	62.486185	119.718645	71.628635
118.506253	135.060121	119.784224	72.193828
118.026318	135.156744	119.902029	72.428937
117.714103	141.625234	119.822385	72.548955
117.404395	143.088212	119.603642	87.150485
117.14482	143.075152	119.461313	84.344053
117.002764	143.09774	119.272948	85.071832
116.132621	142.60348	118.940483	86.401918
115.338521	146.186091	118.624172	91.105644
113.812262	147.910813	117.870251	90.62799
112.745514	150.775034	117.629996	95.99035
111.091404	154.235939	117.245181	96.698517
110.175612	157.424497	117.149391	95.796238
108.981353	156.501416	116.99867	96.102705
106.286691	156.735632	116.200501	95.848125
105.570027	157.002826	114.959403	96.107135
102.359995	156.423719	112.291426	96.026896
102.250289	155.878706	111.554576	96.013545
99.654629	155.229671	110.28712	96.140576
99.607423	154.546206	109.1776	96.295356
96.118643	154.319467	110.218245	96.476002
96.133376	153.644668	104.882867	97.065608
154.63856	154.238565	104.01504	97.217173
